DATE,VOUCHERNO,CUSTOMER REFERENCE,PRODUCT ID,PRODUCT NAME,QTY,MRP,AMOUNT
01-Nov-21,120000634,237,71581,ALOE VERA GEL 150 ML,1,90,90
01-Nov-21,120000634,237,3073,HONEY 250 GM,1,95,95
01-Nov-21,120000635,32,80586,GOKSHRADI   GUGGUL-20GM,1,33,33
01-Nov-21,120000635,32,80876,CHANDRAPRABHA  VATI -40GM,1,85,85
01-Nov-21,120000635,32,81237,VATARI   CHURNA -100GM,1,85,85
01-Nov-21,120000636,292,80970,TOOTH  BRUSH (JUNIOR),2,15,30
01-Nov-21,120000636,292,3111,VERMICELLI ROASTED 200G,1,20,20
01-Nov-21,120000636,292,81665,DALIA (WHEAT) 500GM,2,25,50
01-Nov-21,120000636,292,81043,NARIYAL  BISCUITS 300 GM,1,30,30
01-Nov-21,120000636,292,70471,ARJUNARISHTA - 450ML,1,94,94
01-Nov-21,120000636,292,81312,DASMULARIST 450 ML,1,98,98
01-Nov-21,120000637,375,81869,DRISHTI  EYE DROP 10 ML,1,20,20
01-Nov-21,120000638,446,82751,ALOEVERA GEL KESAR CHADAN 150ML,1,110,110
01-Nov-21,120000639,188,80692,KANTI LEP -50GM,1,70,70
01-Nov-21,120000639,188,82201,SILK AND SHINE 200ML,1,80,80
01-Nov-21,120000639,188,71581,ALOE VERA GEL 150 ML,1,90,90
01-Nov-21,120000639,188,82315,KAYALALP  VATI EXTRA POWER 20GM,1,125,125
01-Nov-21,120000639,188,82020,KESH KANTI  HAIR OIL 120 ML,1,130,130
01-Nov-21,120000639,188,73090,AMLA  MURABBA 1KG,1,185,185
01-Nov-21,120000640,375,70924,NEEM BODY CLEANSER 75GRM,1,18,18
01-Nov-21,120000640,375,72427,TRIPHLA  CHURNA -100GM,1,23,23
01-Nov-21,120000640,375,80691,SCRUB SPONGE 25/-,1,25,25
01-Nov-21,120000640,375,72932,TURMERIC  POWDER 100 GRM,1,28,28
01-Nov-21,120000640,375,70120,LOBAN DHOOP 30/-,1,30,30
01-Nov-21,120000640,375,81422,SUPERIOR  DETERGENT  POWDER 500 GM.,1,35,35
01-Nov-21,120000640,375,82903,TULSI VATI 20N,1,40,0
01-Nov-21,120000640,375,70839,ALOE VERA GEL 60 ML,1,45,45
01-Nov-21,120000640,375,1200,DISH W GEL (B) 45/-,1,45,45
01-Nov-21,120000640,375,70312,ROCK SALT 1 KG,1,60,60
01-Nov-21,120000640,375,83271,MADHURAM SUGAR  01 KG,1,65,65
01-Nov-21,120000640,375,70863,RED CHILLI  POWDER 200 GM,1,70,70
01-Nov-21,120000640,375,82203,MOONG DAL CHILKA 500GM,1,72,72
01-Nov-21,120000640,375,82195,ASHWAGANDHA  CHURNA-100GM,1,85,85
01-Nov-21,120000640,375,82020,KESH KANTI  HAIR OIL 120 ML,1,130,130
01-Nov-21,120000640,375,83310,HONEY 500 GM,1,180,180
01-Nov-21,120000640,375,81532,COW  GHEE  500 GM 295/-,1,295,295
01-Nov-21,120000641,298,71243,AAROGYA  BISCUIT 100GM,2,10,20
01-Nov-21,120000641,298,82274,ATT  NOODLES ( CLASSIC ),3,10,30
01-Nov-21,120000641,298,70910,DOODH BISCUIT 100GM,2,10,20
01-Nov-21,120000641,298,71071,NARIYAL  BISCUIT 100GM,2,10,20
01-Nov-21,120000641,298,81594,SCRUB PAD 10/-,1,10,10
01-Nov-21,120000641,298,71126,DISH  WASH  BAR 280GM,1,15,15
01-Nov-21,120000641,298,70533,PANCHGAVYA BODY CLEANSER 75GRM,1,15,15
01-Nov-21,120000641,298,70088,SUPERIOR DET CAKE 250 GM.,1,16,16
01-Nov-21,120000641,298,81665,DALIA (WHEAT) 500GM,1,25,25
01-Nov-21,120000641,298,71152,SABZI  MASALA 100 GRM,1,45,45
01-Nov-21,120000641,298,1110,SONA  MASOORI  RICE 1 KG,1,64,64
01-Nov-21,120000641,298,1090,MULTANI  MITTI  FACE  SCRUB,1,75,75
01-Nov-21,120000641,298,82801,KESH  TAILA -100ML,1,85,85
01-Nov-21,120000642,101,1222,RUSK (ATTA) 200G,1,30,30
01-Nov-21,120000642,101,82210,ATTA NOODLES CLASSIC FAMILY PACK 240GM,1,40,40
01-Nov-21,120000642,101,71588,COW  GHEE  1KG 565/-,1,565,565
01-Nov-21,120000643,444,82274,ATT  NOODLES ( CLASSIC ),4,10,40
01-Nov-21,120000643,444,1222,RUSK (ATTA) 200G,1,30,30
01-Nov-21,120000643,444,81532,COW  GHEE  500 GM 295/-,1,295,295
01-Nov-21,120000644,106,82274,ATT  NOODLES ( CLASSIC ),3,10,30
01-Nov-21,120000644,106,70802,ATTA NOODLES CHATPATAA 60G,2,10,20
01-Nov-21,120000644,106,81451,CREAM FEST CHOCOLATE 84GM,2,10,20
01-Nov-21,120000644,106,80964,CREAM FEST ORANGE,3,10,30
01-Nov-21,120000644,106,72858,TOOTH  BRUSH (SOFT),1,10,10
01-Nov-21,120000644,106,70875,PREMIUN CAMPHOR 25G,1,60,60
01-Nov-21,120000644,106,82542,TEJUS TAILUM 100 ML,2,60,120
01-Nov-21,120000645,365,81043,NARIYAL  BISCUITS 300 GM,1,30,30
01-Nov-21,120000645,365,3036,TOOTH BRUSH (SENSITIVE),1,30,30
01-Nov-21,120000645,365,70805,DANT KANTI ADVANCE 100GM,1,90,90
01-Nov-21,120000645,365,81226,HONEY 1 KG,1,315,315
01-Nov-21,120000646,363,81451,CREAM FEST CHOCOLATE 84GM,1,10,10
01-Nov-21,120000646,363,80964,CREAM FEST ORANGE,1,10,10
01-Nov-21,120000646,363,70664,MARIE  BISCUIT 100 GM,1,10,10
01-Nov-21,120000646,363,80681,HALDI CHANDAN 75 GRM,2,18,36
01-Nov-21,120000646,363,81665,DALIA (WHEAT) 500GM,2,25,50
01-Nov-21,120000646,363,71172,GERMI X 30/-,1,30,30
01-Nov-21,120000646,363,70863,RED CHILLI  POWDER 200 GM,1,70,70
01-Nov-21,120000646,363,81477,CORN  FLEX   250 GM,1,85,85
01-Nov-21,120000646,363,70813,ALOVERA  COMBO 150 GM,1,105,105
01-Nov-21,120000647,42,81093,POPULAR  CAKE 250 GRM,1,12,12
01-Nov-21,120000647,42,1272,SCRUB PAD 20/-,1,20,20
01-Nov-21,120000647,42,70839,ALOE VERA GEL 60 ML,1,45,45
01-Nov-21,120000647,42,1200,DISH W GEL (B) 45/-,1,45,45
01-Nov-21,120000648,110,82210,ATTA NOODLES CLASSIC FAMILY PACK 240GM,1,40,40
01-Nov-21,120000649,305,70295,CHYAWANPRASH  SADA  1KG,1,210,210
01-Nov-21,120000650,427,71572,SAUNDARYA SANDAL BODY CLE 75GM,2,45,90
01-Nov-21,120000651,112,70309,ROSE BODY CLEANSER 125GRM,1,50,50
01-Nov-21,120000651,112,3073,HONEY 250 GM,1,95,95
01-Nov-21,120000652,25,71101,DIVYA DHARA- 10 ML,1,45,45
01-Nov-21,120000653,366,81529,NEEM TUSLI  FACE WASH 60 GM,1,50,50
01-Nov-21,120000654,307,70910,DOODH BISCUIT 100GM,10,10,100
01-Nov-21,120000654,307,70664,MARIE  BISCUIT 100 GM,10,10,100
01-Nov-21,120000654,307,1179,POWER VITA (REFILL)500G,1,180,180
01-Nov-21,120000655,419,71572,SAUNDARYA SANDAL BODY CLE 75GM,1,45,45
01-Nov-21,120000655,419,70309,ROSE BODY CLEANSER 125GRM,1,50,50
01-Nov-21,120000656,51,1124,AMLA JUICE  1 LT 130/-,1,130,130
01-Nov-21,120000657,295,1124,AMLA JUICE  1 LT 130/-,1,130,130
01-Nov-21,120000657,295,72864,ALOE VERA JUICE / OR.1LT,1,200,200
01-Nov-21,120000658,106,70754,MOGRA (SPL) DHOOP 10/-,1,10,10
01-Nov-21,120000658,106,70452,SPE SANDAL DHOOP 10/-,1,10,10
01-Nov-21,120000658,106,71670,BHAKTI 110 STICK 50/-,1,50,50
01-Nov-21,120000659,140,71092,CORIANDER  POWDER 100GM,1,24,24
01-Nov-21,120000659,140,72082,LOBAN 60STICK 30/-,1,30,30
01-Nov-21,120000659,140,82443,ANARDANA  GOLI 100GM,1,35,35
01-Nov-21,120000659,140,71152,SABZI  MASALA 100 GRM,1,45,45
01-Nov-21,120000659,140,83271,MADHURAM SUGAR  01 KG,1,65,65
01-Nov-21,120000659,140,1162,BURA 1KG,1,70,70
01-Nov-21,120000659,140,82811,AMLA CHATPATA CANDY  500 GM,1,180,180
01-Nov-21,120000659,140,81553,VIRGIN COCONUT OIL 250ML,1,185,185
01-Nov-21,120000660,332,80970,TOOTH  BRUSH (JUNIOR),2,15,30
01-Nov-21,120000660,332,1172,TOOTH  BRUSH (TRIPLE),1,25,25
01-Nov-21,120000660,332,1071,CASHEW COOKIES 200G,1,30,30
01-Nov-21,120000660,332,81570,MARIE  BISCUIT 300GM,1,30,30
01-Nov-21,120000660,332,81043,NARIYAL  BISCUITS 300 GM,1,30,30
01-Nov-21,120000660,332,72198,DANT KANTI  TOOTH PASTE 100 GRM,1,50,50
01-Nov-21,120000661,228,70802,ATTA NOODLES CHATPATAA 60G,8,10,80
01-Nov-21,120000661,228,1137,SALT  1KG,2,15,30
01-Nov-21,120000661,228,1272,SCRUB PAD 20/-,2,20,40
01-Nov-21,120000661,228,70998,SOOJI 500GM,1,28,28
01-Nov-21,120000661,228,81422,SUPERIOR  DETERGENT  POWDER 500 GM.,6,35,210
01-Nov-21,120000661,228,70604,DISH  WASH BAR 3 X 1 280GM,2,40,80
01-Nov-21,120000661,228,70562,DIVYA  PAY   -100GM,2,50,100
01-Nov-21,120000661,228,81365,GONYLE FLOOR CLEANER 1LT.,2,60,120
01-Nov-21,120000661,228,71216,AMLA CANDY 250GM,1,90,90
01-Nov-21,120000661,228,70796,GILOY GHAN VATI 40 GRM,1,100,100
01-Nov-21,120000662,356,3098,AMLA CHURNA-100GM,1,28,28
01-Nov-21,120000662,356,71060,TRIPHLA  GUGGUL- 20GM,2,35,70
01-Nov-21,120000662,356,1179,POWER VITA (REFILL)500G,1,180,180
01-Nov-21,120000663,197,81152,JWARNASHAK  VATI -20GM,1,45,45
01-Nov-21,120000663,197,71655,DENGUENIL VATI 350/-,1,350,350
01-Nov-21,120000664,219,70910,DOODH BISCUIT 100GM,1,10,10
01-Nov-21,120000664,219,70754,MOGRA (SPL) DHOOP 10/-,1,10,10
01-Nov-21,120000664,219,1137,SALT  1KG,2,15,30
01-Nov-21,120000664,219,80498,RUSK (SUJI ELAICHI) 200G,1,30,30
01-Nov-21,120000664,219,70408,AMLA  HAIR OIL 100 ML,1,40,40
01-Nov-21,120000664,219,70856,RAJNIGANDHA 110 STICK 50/-,1,50,50
01-Nov-21,120000664,219,3081,SUPERIOR DET POWDER  1 KG.,2,73,146
01-Nov-21,120000665,241,81520,DISH WASH BAR 175 GM,1,10,10
01-Nov-21,120000665,241,80681,HALDI CHANDAN 75 GRM,1,18,18
01-Nov-21,120000666,332,70825,TOOTH  BRUSH (ACTIVE),1,20,20
01-Nov-21,120000666,332,71979,GULKAND - 400GM,1,75,75
01-Nov-21,120000666,332,82561,SWASARI PRAVAHI -250GM,1,80,80
01-Nov-21,120000667,36,81993,HONEY ORANGE  FACE  WASH 60 ML,1,45,45
01-Nov-21,120000667,36,180001004,GODHAN  ARK  450 ML,1,50,50
01-Nov-21,120000667,36,70690,AMLA JUICE  500 ML,1,70,70
01-Nov-21,120000667,36,83090,ASHVAGANDHA  CAPSUL,1,90,90
01-Nov-21,120000667,36,83082,GILOY  JUICE  500 ML,1,90,90
01-Nov-21,120000667,36,70807,SHILAJEET DROPS 125/-,1,125,125
01-Nov-21,120000667,36,71785,SPIRULINA WITH AMLA 175/-,1,175,175
01-Nov-21,120000668,449,83090,ASHVAGANDHA  CAPSUL,1,90,90
01-Nov-21,120000668,449,70807,SHILAJEET DROPS 125/-,1,125,125
01-Nov-21,120000668,449,71785,SPIRULINA WITH AMLA 175/-,1,175,175
01-Nov-21,120000669,439,70459,MOGRA BODY CLEANSER 75 GM,2,25,50
01-Nov-21,120000669,439,81993,HONEY ORANGE  FACE  WASH 60 ML,2,45,90
01-Nov-21,120000669,439,70309,ROSE BODY CLEANSER 125GRM,2,50,100
01-Nov-21,120000669,439,70291,SAUNDARYA 60GM,2,60,120
01-Nov-21,120000669,439,82201,SILK AND SHINE 200ML,1,80,80
01-Nov-21,120000669,439,81101,REETHA  HAIR CLEANSER 200 ML,2,85,170
01-Nov-21,120000669,439,70300,ANTI -DANDRUFF - 200 ML,2,110,220
01-Nov-21,120000669,439,1124,AMLA JUICE  1 LT 130/-,1,130,130
01-Nov-21,120000670,200,71703,TURMERIC  POWDER??200 GRM???????? ??????,1,48,48
01-Nov-21,120000670,200,70312,ROCK SALT 1 KG,2,60,120
01-Nov-21,120000670,200,82561,SWASARI PRAVAHI -250GM,1,80,80
01-Nov-21,120000670,200,1179,POWER VITA (REFILL)500G,1,180,180
01-Nov-21,120000670,200,70063,SPE. CHYAWANPRASH 1KG,1,280,280
01-Nov-21,120000671,44,70737,TOOTH  BRUSH (CRVEY),2,15,30
01-Nov-21,120000671,44,80970,TOOTH  BRUSH (JUNIOR),2,15,30
01-Nov-21,120000671,44,81869,DRISHTI  EYE DROP 10 ML,2,20,40
01-Nov-21,120000672,453,72198,DANT KANTI  TOOTH PASTE 100 GRM,1,50,50
01-Nov-21,120000673,258,72424,SHAVING CREAM 100 GM,1,55,55
01-Nov-21,120000674,218,70572,MAHA SUDARSHAN  VATI-20GM,1,80,80
01-Nov-21,120000675,94,70335,LAVENDER 110 STICK 50/-,2,50,100
01-Nov-21,120000675,94,72171,POPULAR  DETERGENT  POWDER-1 KG,4,58,232
01-Nov-21,120000675,94,71588,COW  GHEE  1KG 565/-,1,565,565
01-Nov-21,120000676,341,80943,HER MEHANDI BLACK 20G,2,20,40
01-Nov-21,120000676,341,81247,NARIYAL COOKIES 200G,1,50,50
01-Nov-21,120000677,265,81456,HALDI CHANDAN 150 GRM,6,35,210
01-Nov-21,120000677,265,81537,PAPAD (KALI  MIRCH) 200 GM,1,50,50
01-Nov-21,120000677,265,83271,MADHURAM SUGAR  01 KG,1,65,65
01-Nov-21,120000677,265,82801,KESH  TAILA -100ML,1,85,85
01-Nov-21,120000677,265,81997,MUSTARD OIL  1LTR,1,215,215
01-Nov-21,120000678,47,80970,TOOTH  BRUSH (JUNIOR),1,15,15
01-Nov-21,120000678,47,1051,RAJNIGANDHA 60 STICK 30/-,1,30,30
01-Nov-21,120000678,47,3073,HONEY 250 GM,1,95,95
01-Nov-21,120000679,45,70802,ATTA NOODLES CHATPATAA 60G,4,10,40
01-Nov-21,120000679,45,70664,MARIE  BISCUIT 100 GM,2,10,20
01-Nov-21,120000679,45,1137,SALT  1KG,1,15,15
01-Nov-21,120000679,45,82883,BUTTER COOKIES 150GM,1,20,20
01-Nov-21,120000679,45,1071,CASHEW COOKIES 200G,1,30,30
01-Nov-21,120000679,45,82930,MULETHI  KWATH  -100GM,1,30,30
01-Nov-21,120000679,45,81456,HALDI CHANDAN 150 GRM,3,35,105
01-Nov-21,120000679,45,82210,ATTA NOODLES CLASSIC FAMILY PACK 240GM,1,40,40
01-Nov-21,120000679,45,81939,BANDHNI  HING 25 GM,1,40,40
01-Nov-21,120000679,45,1197,HERBAL  HAND WASH ( REFILL PACK )  200 ML,2,45,90
01-Nov-21,120000679,45,71703,TURMERIC  POWDER??200 GRM???????? ??????,1,48,48
01-Nov-21,120000679,45,70562,DIVYA  PAY   -100GM,1,50,50
01-Nov-21,120000679,45,180001004,GODHAN  ARK  450 ML,1,50,50
01-Nov-21,120000679,45,81537,PAPAD (KALI  MIRCH) 200 GM,2,50,100
01-Nov-21,120000679,45,80935,SWASARI   KWATH  -100GM,1,50,50
01-Nov-21,120000679,45,1058,SUGAR 1KG 55/-,1,55,55
01-Nov-21,120000679,45,72232,POHA 1 KG,1,65,65
01-Nov-21,120000679,45,70660,PEEDANTAK  PAIN  RELIEVER 50 GM,1,70,70
01-Nov-21,120000679,45,70863,RED CHILLI  POWDER 200 GM,1,70,70
01-Nov-21,120000679,45,71979,GULKAND - 400GM,1,75,75
01-Nov-21,120000679,45,81072,COCONUT OIL 210ML  (BOTTLE),1,95,95
01-Nov-21,120000679,45,82751,ALOEVERA GEL KESAR CHADAN 150ML,1,110,110
01-Nov-21,120000679,45,1179,POWER VITA (REFILL)500G,1,180,180
01-Nov-21,120000680,60,70947,DIGESTIVE WHOLE WHEAT 250GM,1,50,50
01-Nov-21,120000680,60,80692,KANTI LEP -50GM,1,70,70
01-Nov-21,120000681,193,82274,ATT  NOODLES ( CLASSIC ),10,10,100
01-Nov-21,120000681,193,70802,ATTA NOODLES CHATPATAA 60G,10,10,100
01-Nov-21,120000681,193,81520,DISH WASH BAR 175 GM,5,10,50
01-Nov-21,120000681,193,81456,HALDI CHANDAN 150 GRM,1,35,35
01-Nov-21,120000681,193,180001004,GODHAN  ARK  450 ML,1,50,50
01-Nov-21,120000681,193,72171,POPULAR  DETERGENT  POWDER-1 KG,1,58,58
01-Nov-21,120000682,37,81074,POPULAR  DETERGENT  POWDER-500GM,1,28,28
01-Nov-21,120000682,37,81422,SUPERIOR  DETERGENT  POWDER 500 GM.,1,35,35
01-Nov-21,120000683,155,71787,HRIDYAMRIT  EXTRA  POW.40GM,1,210,210
01-Nov-21,120000684,392,71243,AAROGYA  BISCUIT 100GM,1,10,10
01-Nov-21,120000684,392,81451,CREAM FEST CHOCOLATE 84GM,1,10,10
01-Nov-21,120000684,392,70910,DOODH BISCUIT 100GM,1,10,10
01-Nov-21,120000684,392,70664,MARIE  BISCUIT 100 GM,1,10,10
01-Nov-21,120000684,392,71071,NARIYAL  BISCUIT 100GM,1,10,10
01-Nov-21,120000685,159,82274,ATT  NOODLES ( CLASSIC ),10,10,100
01-Nov-21,120000685,159,81594,SCRUB PAD 10/-,1,10,10
01-Nov-21,120000685,159,71092,CORIANDER  POWDER 100GM,1,24,24
01-Nov-21,120000685,159,81588,ROSE DHOOP 30/-,1,30,30
01-Nov-21,120000685,159,80498,RUSK (SUJI ELAICHI) 200G,1,30,30
01-Nov-21,120000685,159,81939,BANDHNI  HING 25 GM,1,40,40
01-Nov-21,120000685,159,81461,TOMATO KETCHUP  200 GM,1,40,40
01-Nov-21,120000685,159,1200,DISH W GEL (B) 45/-,1,45,45
01-Nov-21,120000685,159,70947,DIGESTIVE WHOLE WHEAT 250GM,1,50,50
01-Nov-21,120000685,159,81247,NARIYAL COOKIES 200G,2,50,100
01-Nov-21,120000685,159,1058,SUGAR 1KG 55/-,2,55,110
01-Nov-21,120000685,159,180001678,APRICOT SCRUB 60 ML,1,60,60
01-Nov-21,120000685,159,70990,BESAN  500 GRM,1,60,60
01-Nov-21,120000685,159,70291,SAUNDARYA 60GM,1,60,60
01-Nov-21,120000685,159,80800,GARAM  MASALA 100GRM,1,65,65
01-Nov-21,120000685,159,72232,POHA 1 KG,1,65,65
01-Nov-21,120000685,159,1162,BURA 1KG,1,70,70
01-Nov-21,120000685,159,70863,RED CHILLI  POWDER 200 GM,1,70,70
01-Nov-21,120000685,159,72959,MOONG DAL DHULI 500GM,1,75,75
01-Nov-21,120000685,159,71216,AMLA CANDY 250GM,1,90,90
01-Nov-21,120000685,159,72810,COCONUT OIL 210 ML JAR,1,92,92
01-Nov-21,120000685,159,1174,MIX DAL 1KG,1,128,128
01-Nov-21,120000685,159,180001621,SARVGUN SAMPAN ATTA 5KG,1,185,185
01-Nov-21,120000685,159,1208,DANT K 600GM,1,200,200
01-Nov-21,120000685,159,71588,COW  GHEE  1KG 565/-,1,565,565
01-Nov-21,120000686,375,70408,AMLA  HAIR OIL 100 ML,1,40,40
01-Nov-21,120000686,375,70805,DANT KANTI ADVANCE 100GM,1,90,90
01-Nov-21,120000686,375,82751,ALOEVERA GEL KESAR CHADAN 150ML,1,110,110
01-Nov-21,120000687,316,81532,COW  GHEE  500 GM 295/-,1,295,295
01-Nov-21,120000688,85,1208,DANT K 600GM,1,200,200
01-Nov-21,120000689,127,82291,DOODH BISCUIT 50GM,20,5,100
01-Nov-21,120000689,127,81093,POPULAR  CAKE 250 GRM,10,12,120
01-Nov-21,120000689,127,1272,SCRUB PAD 20/-,1,20,20
01-Nov-21,120000689,127,82210,ATTA NOODLES CLASSIC FAMILY PACK 240GM,2,40,80
01-Nov-21,120000689,127,81939,BANDHNI  HING 25 GM,1,40,40
01-Nov-21,120000689,127,70604,DISH  WASH BAR 3 X 1 280GM,2,40,80
01-Nov-21,120000689,127,82750,ALOEVERA HAND REFIL 200GM,1,45,45
01-Nov-21,120000689,127,81247,NARIYAL COOKIES 200G,1,50,50
01-Nov-21,120000689,127,72171,POPULAR  DETERGENT  POWDER-1 KG,2,58,116
01-Nov-21,120000689,127,81365,GONYLE FLOOR CLEANER 1LT.,2,60,120
01-Nov-21,120000689,127,3081,SUPERIOR DET POWDER  1 KG.,1,73,73
01-Nov-21,120000689,127,81072,COCONUT OIL 210ML  (BOTTLE),1,95,95
01-Nov-21,120000689,127,82100,SHIKAKAI  HAIR CLEANSER 200 ML,1,95,95
01-Nov-21,120000689,127,1179,POWER VITA (REFILL)500G,1,180,180
01-Nov-21,120000689,127,1208,DANT K 600GM,1,200,200
01-Nov-21,120000690,394,82930,MULETHI  KWATH  -100GM,1,30,30
01-Nov-21,120000690,394,82195,ASHWAGANDHA  CHURNA-100GM,1,85,85
01-Nov-21,120000690,394,71013,SHATAVAR  CHURAN 100GRM,1,160,160
02-Nov-21,120000691,148,80970,TOOTH  BRUSH (JUNIOR),2,15,30
02-Nov-21,120000691,148,81869,DRISHTI  EYE DROP 10 ML,1,20,20
02-Nov-21,120000691,148,3036,TOOTH BRUSH (SENSITIVE),1,30,30
02-Nov-21,120000691,148,82210,ATTA NOODLES CLASSIC FAMILY PACK 240GM,2,40,80
02-Nov-21,120000691,148,72956,BLACK SALT 1 KG,1,60,60
02-Nov-21,120000691,148,82542,TEJUS TAILUM 100 ML,1,60,60
02-Nov-21,120000691,148,82801,KESH  TAILA -100ML,1,85,85
02-Nov-21,120000691,148,82751,ALOEVERA GEL KESAR CHADAN 150ML,1,110,110
02-Nov-21,120000692,369,70660,PEEDANTAK  PAIN  RELIEVER 50 GM,1,70,70
02-Nov-21,120000692,369,82144,SHILAJEET SAT -20GM,1,110,110
02-Nov-21,120000693,242,72195,ROSE 16 STICK 10/-,2,10,20
02-Nov-21,120000693,242,70737,TOOTH  BRUSH (CRVEY),1,15,15
02-Nov-21,120000693,242,1172,TOOTH  BRUSH (TRIPLE),1,25,25
02-Nov-21,120000693,242,71312,BHAKTI 75GM 30/-,2,30,60
02-Nov-21,120000693,242,1071,CASHEW COOKIES 200G,1,30,30
02-Nov-21,120000693,242,81570,MARIE  BISCUIT 300GM,2,30,60
02-Nov-21,120000693,242,81588,ROSE DHOOP 30/-,1,30,30
02-Nov-21,120000693,242,70381,DOODH BISCUIT 300GM,2,35,70
02-Nov-21,120000693,242,180001004,GODHAN  ARK  450 ML,1,50,50
02-Nov-21,120000693,242,70309,ROSE BODY CLEANSER 125GRM,1,50,50
02-Nov-21,120000693,242,81231,MOGRA 55/-,1,55,55
02-Nov-21,120000693,242,1124,AMLA JUICE  1 LT 130/-,1,130,130
02-Nov-21,120000693,242,81532,COW  GHEE  500 GM 295/-,2,295,590
02-Nov-21,120000694,39,70452,SPE SANDAL DHOOP 10/-,1,10,10
02-Nov-21,120000694,39,70459,MOGRA BODY CLEANSER 75 GM,3,25,75
02-Nov-21,120000694,39,70681,ALOEVERA H CLEANSER 200ML,1,85,85
02-Nov-21,120000695,389,71101,DIVYA DHARA- 10 ML,1,45,45
02-Nov-21,120000695,389,81034,PEEDANTAK  TAILA -100ML,1,60,60
02-Nov-21,120000696,202,71101,DIVYA DHARA- 10 ML,2,45,90
02-Nov-21,120000697,282,70659,GUGAL (SPL) DHOOP 10/-,1,10,10
02-Nov-21,120000697,282,72481,GOLDEN DHOOP 20/-,1,20,20
02-Nov-21,120000697,282,71693,KASTOORI 55/-,1,55,55
02-Nov-21,120000698,273,82801,KESH  TAILA -100ML,1,85,85
02-Nov-21,120000699,203,72587,SANDAL 16 STICK 10/-,1,10,10
02-Nov-21,120000699,203,70192,LOBAN DHOOP 15/-,1,15,15
02-Nov-21,120000700,453,70813,ALOVERA  COMBO 150 GM,2,105,210
02-Nov-21,120000701,262,80980,MUKTA VATI 120TAB(EXTRA POWER),1,225,225
02-Nov-21,120000701,262,72444,MEDHA VATI EXTRA POWER 120TB,1,250,250
02-Nov-21,120000702,11,81539,SARIVADI  VATI -20GM,1,70,70
02-Nov-21,120000703,72,71216,AMLA CANDY 250GM,1,90,90
02-Nov-21,120000703,72,70063,SPE. CHYAWANPRASH 1KG,1,280,280
02-Nov-21,120000704,21,70990,BESAN  500 GRM,1,60,60
02-Nov-21,120000704,21,81532,COW  GHEE  500 GM 295/-,1,295,295
02-Nov-21,120000705,78,80964,CREAM FEST ORANGE,1,10,10
02-Nov-21,120000705,78,70910,DOODH BISCUIT 100GM,1,10,10
02-Nov-21,120000705,78,71071,NARIYAL  BISCUIT 100GM,1,10,10
02-Nov-21,120000705,78,3111,VERMICELLI ROASTED 200G,1,20,20
02-Nov-21,120000705,78,81043,NARIYAL  BISCUITS 300 GM,1,30,30
02-Nov-21,120000705,78,70690,AMLA JUICE  500 ML,1,70,70
02-Nov-21,120000705,78,71221,ASHWAGANDHARISTA - 450ML,1,94,94
02-Nov-21,120000706,69,1208,DANT K 600GM,1,200,200
02-Nov-21,120000706,69,81226,HONEY 1 KG,1,315,315
02-Nov-21,120000707,402,81532,COW  GHEE  500 GM 295/-,1,295,295
02-Nov-21,120000708,160,82561,SWASARI PRAVAHI -250GM,2,80,160
02-Nov-21,120000709,24,71243,AAROGYA  BISCUIT 100GM,2,10,20
02-Nov-21,120000709,24,82274,ATT  NOODLES ( CLASSIC ),1,10,10
02-Nov-21,120000709,24,80964,CREAM FEST ORANGE,2,10,20
02-Nov-21,120000709,24,71071,NARIYAL  BISCUIT 100GM,1,10,10
02-Nov-21,120000709,24,1137,SALT  1KG,1,15,15
02-Nov-21,120000709,24,1084,VERMICELLI PLAIN 200G,5,15,75
02-Nov-21,120000709,24,80906,MINT TULSI BODY CLEANSER 75GM,1,25,25
02-Nov-21,120000709,24,70459,MOGRA BODY CLEANSER 75 GM,2,25,50
02-Nov-21,120000709,24,82210,ATTA NOODLES CLASSIC FAMILY PACK 240GM,1,40,40
02-Nov-21,120000709,24,70604,DISH  WASH BAR 3 X 1 280GM,1,40,40
02-Nov-21,120000709,24,71572,SAUNDARYA SANDAL BODY CLE 75GM,1,45,45
02-Nov-21,120000709,24,81537,PAPAD (KALI  MIRCH) 200 GM,1,50,50
02-Nov-21,120000709,24,1058,SUGAR 1KG 55/-,1,55,55
02-Nov-21,120000709,24,70162,CRACK  HEAL CREAM 50 GRM,1,60,60
02-Nov-21,120000709,24,80763,HAIR COND DAMAGE 100GM,1,60,60
02-Nov-21,120000709,24,80800,GARAM  MASALA 100GRM,1,65,65
02-Nov-21,120000709,24,70447,KAJAL  HERBAL 3G,1,90,90
02-Nov-21,120000709,24,70346,BADAM ROGHAN  -60ML,1,175,175
02-Nov-21,120000709,24,72581,SUNFLOWER OIL (P),2,185,370
02-Nov-21,120000709,24,82933,RICE BRAN OIL(P),1,190,190
02-Nov-21,120000710,278,81665,DALIA (WHEAT) 500GM,2,25,50
02-Nov-21,120000710,278,82751,ALOEVERA GEL KESAR CHADAN 150ML,1,110,110
02-Nov-21,120000711,203,81869,DRISHTI  EYE DROP 10 ML,1,20,20
02-Nov-21,120000711,203,70813,ALOVERA  COMBO 150 GM,1,105,105
02-Nov-21,120000712,336,71716,CHAMPA 50/-,1,50,50
